mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.281248967300542 0.06030314870751284 1.7119448547472826 0.23655004348415457 0.47537553076065814 2.6160466587482483 0.7949002040199563 0.4556120345305474
1.3406606036960096 0.04370498274100629 1.517556460810062 0.36891002533091416 0.3128345438430169 2.1438014071715528 0.7563664871966859 0.650959103644776
1.1369893684256185 1.6006998967974746 1.3759871903156617 0.1527931688534559 0.021861291558811145 1.8316193063297401 0.23425352574953 0.7582646804471396
1.3064751694123073 0.07215946526775405 1.7162738689773118 0.42250976547256236 0.6413131917631182 1.7456856472834603 1.7642676687617016 0.3459774688090095
1.3671153920817911 0.12369396466815692 1.9698047410888089 0.17937714530142554 0.7719047514697729 2.1667530484968456 0.321051049368305 0.10008575006879371
1.256037579277398 0.04426508149174291 1.3863561819453 0.033927082832726906 0.3293048186126358 1.8989856829685512 0.23742435919239824 0.3922183704063768
1.2387430081610051 0.2601159629030707 1.310680665341297 0.04138545500819806 0.08453301278360278 1.7764727158818694 0.3378478064305175 0.5372385463120497
1.3352734487767748 0.06839269060713067 1.6230458637102754 1.06492112330589 0.7052493526433639 1.8554274685950416 0.2526145078156359 0.14454958098648102
1.3667686190179382 0.12828745111235515 1.9419701183199538 0.4146976203239092 0.7780240007099377 2.077891244760192 0.11350289567075768 0.13637365645909796
1.3871592636092878 0.11627040465557438 1.9165130639890444 0.3490494895574704 0.8082580788557656 2.160725865215198 1.3637070130470597 0.16788628853500046
1.3734530666152234 0.11567971667794173 1.86381575920846 0.20277460294742367 0.7554538025615773 1.9537619533418122 0.7956984902580049 0.10354297457421063
1.3260687596659957 0.07573784905145631 1.3387938026414163 1.2573810626124646 0.4467198675590199 1.6343063538064029 0.16886021677363885 0.23838807744743834
1.36937770009199 0.054443073731241694 1.6576596235352614 0.2818998803014492 0.4903908109148401 1.7725586108844804 0.21698888769408037 0.4670473547068397
1.3225757172669637 0.06773986084538078 1.617612169313988 0.7039735615517297 0.6102206151845017 1.8477391600202084 0.35297042091854813 0.19543988327451717
1.345348218626938 0.09226316262360398 1.8967549439706968 0.14889968023035488 0.6908427180741696 2.731253871623843 1.1253198117665673 0.18275623888759351
1.3501457331066575 0.08459432343175415 1.5746842007334514 0.08481808701948775 0.6344728888298022 1.7728640903758297 0.5855032617209555 0.1782887187502309
1.3220505881997633 0.07468546936712682 1.884667778608301 0.41170962047233306 0.6628035875916396 2.2322131390842426 0.2603617426960295 0.3170389149565062
1.3757806174141014 0.07090139621703363 1.4562067861793286 0.19524823194209198 0.40524855459116593 2.0907915495011387 0.3226528092508014 0.4301593707939442
1.3331140084246182 0.09378857005454583 1.548629379229606 0.5428990269693117 0.6587687766039338 1.6357340800534166 0.06149181724779127 0.2314095800731176
1.180386871087109 1.70856212289928 1.3729028537974126 0.08633590050227041 0.11980471764256931 1.9458083476556078 0.2294806415835395 0.6596010689692482
1.3451083501254468 0.07067437399288097 1.5816776644739754 0.15890139514361268 0.5971828984650365 2.346087704656851 0.2849042503764752 0.28051262533629795
1.351111718649559 0.055757621198048016 1.5335654643248802 0.3942536205825121 0.5783464801565236 1.7340041949949543 0.9865737733916564 0.4103267331422407
1.3060746605265685 0.043567738488711365 1.4628052606735595 0.09835436747386396 0.32399137952867124 1.9136704171016152 0.20723391773407202 0.5535583152218244
1.3386474045495271 0.26818337300184203 1.3665110205001971 0.08901221436924661 0.17354191300988062 1.649897507060747 0.394914984680116 0.4308234061943231
1.379286746816864 0.07679777638601364 1.5440393005312847 0.15077178947015588 0.552542566075529 2.0235457715790055 0.11832188434267145 0.22443383500291292
1.313941684511836 0.07369242749647513 1.7516394114376133 0.15626609097945823 0.6504458612576715 2.1853138066012168 1.344824387415287 0.19599154256675713
1.3102865556181347 0.06408471619449907 1.466374582427147 0.110657752253269 0.29283080242552695 2.0263455054195205 0.19685767967160922 0.3408819339834108
1.3329183741389294 0.08009937732223225 1.4369290543991375 1.0338416382977842 0.5507482816261292 1.6390648817678093 0.4756053734737519 0.06606741419869973
1.3292562860443677 0.05991115779349338 1.415416741381014 0.29899230469139265 0.5892563995101098 1.7497349073284654 0.3553580458985436 0.27332404042746344
1.3721590769367031 0.10451111401121711 1.6492404587628693 0.27388185467123094 0.6011004473737817 2.5598231839855043 1.492403616130469 0.2836926346026951
1.210101413911374 1.2866954302578657 1.3464511175028835 0.08184772520833698 0.1817031754783261 1.8504824387756806 0.18534854028368644 0.5110775740779699
1.2509043004407738 1.1665156047530654 1.3494890459675384 0.09274964523524974 0.09866875811027154 1.7977705213675452 0.39250125910247097 0.5260125656047827
1.4075088213767426 0.11528651342545916 1.724126153352152 0.24647625322208241 0.6408406009089518 2.0690457798202075 0.22080187310492783 0.317818466685792
1.3505814095628046 0.09335985239330227 1.5285578396949284 0.30726992112055307 0.5450457461245829 1.8704979001106654 1.8110114124414032 0.41672977270829636
1.3008114963398003 0.10678204206481198 1.6513799509488167 0.27484029640631663 0.40659602044761334 2.868777210082828 1.3362134413172406 0.5875086746965353
1.3205670812212782 0.05679568959881039 1.7056188524425149 0.36063135508538624 0.708294374031221 1.7582454078366456 1.3232468660313794 0.28471804137138235
